stationid,observationdate,rainfall,rain_unit,temperature,temperature_unit,temp_category,is_hot,is_cold
S268,2023-10-01,33.64423094608979,inch,24.538802139564552,c,Warm,False,False
S358,2023-02-04,32.9583932825356,mm,35.466670571299666,c,Hot,True,False
S058,2023-09-28,1.33107618274253,inch,38.29434671425256, celsius ,Hot,True,False
S340,2023-09-24,2.294070025135697,,29.5887791900116,C,Hot,True,False
S077,2023-11-06,25.017780195064503,MM,29.444774675308064, celsius ,Hot,True,False
S372,2023-10-18,7.64382311131489,mm,11.2403612682593,C,Cool,False,False
S019,2023-07-04,33.41456557162647,,26.018929817724704,c,Hot,True,False
S278,2023-12-07,47.3186031969432,,41.177120597655644,c,Hot,True,False
S321,2023-11-06,28.22143717680932,MM,24.34100226263164,C,Warm,False,False
S313,2023-08-28,19.61892460999799, INCH,17.65745447050992, celsius ,Warm,False,False
S282,2023-05-09,29.72598580521509,,31.119405825998385,c,Hot,True,False
S019,2023-04-09,20.45995341118474,inch,17.14362813035933, celsius ,Warm,False,False
S140,2023-05-21,7.483523304957202, INCH,28.49508834556058,c,Hot,True,False
S067,2023-01-17,23.867319044222235,,21.503127572707086, celsius ,Warm,False,False
S312,2023-02-11,7.721625703138524,inch,17.15668898235484,C,Warm,False,False
S018,2023-06-06,8.630615454925866,,42.34726914134538,c,Hot,True,False
S369,2023-06-25,7.786839730876016, INCH,14.448321086345002,C,Cool,False,False
S261,2023-11-23,24.033725672433075,inch,39.87612731026682,C,Hot,True,False
S112,2023-08-05,24.39078784763291, INCH,27.63928668572644,C,Hot,True,False
S115,2023-09-24,3.184227130667161,inch,44.00899197640814,C,Hot,True,False
S203,2023-07-28,27.81080073547327,mm,38.81788686999835,Celsius,Hot,True,False
S127,2023-03-13,45.84943971260905,inch,29.897413337408977,Celsius,Hot,True,False
S080,2023-09-22,25.017780195064503,MM,28.8597986889543,Celsius,Hot,True,False
S176,2023-12-12,40.85627247514961,mm,19.60705251318331,Celsius,Warm,False,False
S113,2023-05-15,26.822933602951355,,30.878625270141907,Celsius,Hot,True,False
S111,2023-06-24,6.260259795402523,,41.89041650461154,C,Hot,True,False
S137,2023-07-23,32.373698528410785,MM,15.635834727454998,c,Warm,False,False
S372,2023-12-31,25.017780195064503, INCH,22.885907836708768, celsius ,Warm,False,False
S328,2023-08-19,24.4785020876398, INCH,18.96927950343252, celsius ,Warm,False,False
S189,2023-12-28,32.676145910777315,inch,13.655540258339729, celsius ,Cool,False,False
S107,2023-09-11,21.343447240368352,mm,12.605216567997209,C,Cool,False,False
S173,2023-01-24,32.08253048730962,inch,18.225240732775458,Celsius,Warm,False,False
S191,2023-05-17,10.821640166628088,mm,28.10472756316452,c,Hot,True,False
S158,2023-04-30,34.227215733440744,inch,38.74374572737863,Celsius,Hot,True,False
S319,2023-07-17,25.017780195064503,,41.96520319474615,Celsius,Hot,True,False
S172,2023-10-19,26.62557828028233,,18.938168990195035,C,Warm,False,False
S323,2023-11-07,35.53758269479492,MM,13.072084918987631, celsius ,Cool,False,False
S075,2023-01-10,15.654202275477813,MM,14.476485597524253,c,Cool,False,False
S244,2023-02-05,11.896329573651004,MM,30.279662779088568,c,Hot,True,False
S166,2023-04-24,19.240210957711767,,39.15878881014046,Celsius,Hot,True,False
S245,2023-02-17,18.603041010098604, INCH,41.21729996275305,Celsius,Hot,True,False
S379,2023-06-23,47.19369193396874,mm,43.993154103661965,c,Hot,True,False
S114,2023-11-19,31.593673905044632,inch,11.393823255086534,C,Cool,False,False
S152,2023-06-19,5.116573955434145,MM,22.47607635336399,Celsius,Warm,False,False
S168,2023-11-08,35.04923125363726,,22.101641411659564,c,Warm,False,False
S221,2023-02-24,39.12649313879274,inch,42.45414324212192,C,Hot,True,False
S206,2023-02-19,31.97572201036212, INCH,12.66580209980714, celsius ,Cool,False,False
S342,2023-01-26,0.8445891017375695,MM,10.10316722125858,Celsius,Cool,False,False
S098,2023-11-20,32.96383872792652,MM,16.76640128052111,C,Warm,False,False
S091,2023-07-05,40.04433156173849,mm,28.730971714201026,Celsius,Hot,True,False
S214,2023-06-18,9.16940340872735,mm,32.132461420181365,c,Hot,True,False
S022,2023-01-06,49.10825445124491,,29.225333255443857,C,Hot,True,False
S330,2023-02-26,31.244319319318556,MM,41.2684305245471, celsius ,Hot,True,False
S383,2023-09-11,32.10978775530487,,34.194718961782364, celsius ,Hot,True,False
S377,2023-01-02,25.017780195064503,mm,31.28191187622965,c,Hot,True,False
S174,2023-08-11,28.611685107923307,MM,15.770594173378797, celsius ,Warm,False,False
S082,2023-05-12,25.017780195064503,mm,44.85540384546639,Celsius,Hot,True,False
S179,2023-03-27,39.39291677305031, INCH,43.65068830866024,Celsius,Hot,True,False
S398,2023-04-13,29.3575414491977,mm,17.543958346911396, celsius ,Warm,False,False
S225,2023-06-09,7.92079147523822, INCH,37.1537909880597, celsius ,Hot,True,False
S251,2023-10-12,48.70969331451697, INCH,24.21032321941219,C,Warm,False,False
S273,2023-09-16,31.6490098140514, INCH,41.37334480278092, celsius ,Hot,True,False
S343,2023-12-17,43.20096807825406,MM,32.054446863266335,Celsius,Hot,True,False
S272,2023-11-17,4.704808586416548, INCH,11.26192866458394,Celsius,Cool,False,False
S223,2023-12-14,25.017780195064503,,21.330910564935007,C,Warm,False,False
S075,2023-01-06,45.15374109066324,,27.566447443361465,C,Hot,True,False
S042,2023-06-11,33.17291509669912,MM,41.9698191841188,c,Hot,True,False
S245,2023-01-08,25.017780195064503, INCH,41.34072577109794,Celsius,Hot,True,False
S274,2023-06-04,25.391424199364987,mm,22.401874938004816,Celsius,Warm,False,False
S334,2023-10-08,41.50345761210946,,36.176043553786485,c,Hot,True,False
S011,2023-04-07,25.017780195064503,inch,25.724861293266976,c,Hot,True,False
S152,2023-09-17,25.017780195064503,inch,41.15570878300296,Celsius,Hot,True,False
S189,2023-10-04,8.795776824786477,,22.3186273058467, celsius ,Warm,False,False
S164,2023-05-01,44.1652661940085, INCH,43.56769205948597,c,Hot,True,False
S126,2023-04-15,8.475627713986821,MM,17.778157018214955, celsius ,Warm,False,False
S211,2023-08-17,12.371238595600026, INCH,35.58722290843965, celsius ,Hot,True,False
S309,2023-08-07,3.201886180096958,mm,27.903051408478976,Celsius,Hot,True,False
S339,2023-10-01,14.927457812874378,inch,33.071473227673366, celsius ,Hot,True,False
S047,2023-01-22,13.844743367551692,mm,19.01122567389893,Celsius,Warm,False,False
S057,2023-05-19,27.443162243916504,mm,32.48512797042629,c,Hot,True,False
S254,2023-03-06,2.0090940244136823,mm,23.466420072016813, celsius ,Warm,False,False
S151,2023-06-29,34.93955883229973,mm,43.69964332599961,Celsius,Hot,True,False
S325,2023-08-27,31.602672411520505,inch,26.038593628733278, celsius ,Hot,True,False
S086,2023-08-16,13.898255187359135,inch,17.543831780922407, celsius ,Warm,False,False
S033,2023-12-22,18.63309520373637,MM,31.87187472064728, celsius ,Hot,True,False
S284,2023-11-12,10.006448147338393,MM,16.913548744966537,Celsius,Warm,False,False
S113,2023-08-09,15.856491921693417,inch,24.428056015721268,c,Warm,False,False
S303,2023-12-21,19.352800362016744,mm,38.51114375056808,c,Hot,True,False
S293,2023-08-14,1.2807021352035264,,21.767440700597035,Celsius,Warm,False,False
S342,2023-10-18,4.750971886153072, INCH,27.837670735520916,c,Hot,True,False
S048,2023-05-17,11.121602318516931, INCH,29.20796928621332, celsius ,Hot,True,False
S275,2023-10-29,41.97151502884166,MM,28.226174973194407, celsius ,Hot,True,False
S398,2023-06-06,47.57985991539295, INCH,15.875239884957056,Celsius,Warm,False,False
S195,2023-10-22,46.76565729034994,,38.10874148734585, celsius ,Hot,True,False
S339,2023-11-09,10.681744234373667,,39.4682642692255,c,Hot,True,False
S225,2023-11-19,6.332839255535277, INCH,11.912035913196066,c,Cool,False,False
S213,2023-11-15,33.002041574918564,,23.93716420299615, celsius ,Warm,False,False
S321,2023-05-27,13.964925233745634, INCH,33.583281727761474,c,Hot,True,False
S282,2023-06-29,2.8198951319993504, INCH,43.04933829740132,Celsius,Hot,True,False
S138,2023-10-27,25.017780195064503, INCH,19.3268535948651, celsius ,Warm,False,False
S333,2023-10-09,15.942090816678334,mm,31.734687317662924,c,Hot,True,False
S070,2023-05-11,29.740227402203068,,32.630210315756315,Celsius,Hot,True,False
S070,2023-08-04,5.500232181473913,,14.736506179984715,C,Cool,False,False
S208,2023-04-15,2.532172102399677, INCH,33.3550395145308,C,Hot,True,False
S059,2023-11-15,13.404901033957206,mm,43.24429569334463,C,Hot,True,False
S389,2023-02-04,39.25247996911324, INCH,20.370015833381864,c,Warm,False,False
S351,2023-02-23,38.66610415029486,MM,33.29733182213954, celsius ,Hot,True,False
S334,2023-05-04,27.918117305533684,,13.805138112479476,Celsius,Cool,False,False
S357,2023-06-10,5.2757830243778505, INCH,13.343149848751898,c,Cool,False,False
S165,2023-01-03,3.6490364782648,mm,43.70607827613641, celsius ,Hot,True,False
S245,2023-04-24,25.017780195064503,mm,11.017163536364627,c,Cool,False,False
S262,2023-08-05,10.16741779099486,inch,41.54424916343142,c,Hot,True,False
S018,2023-04-17,30.98563572063998,MM,39.18682588931685,c,Hot,True,False
S383,2023-05-02,25.017780195064503,mm,16.48654528128751,Celsius,Warm,False,False
S196,2023-02-05,20.394833968459302,MM,14.828615762036131,C,Cool,False,False
S155,2023-04-28,42.97112071596447,inch,40.37196767626499,Celsius,Hot,True,False
S051,2023-01-01,35.69096682361278,mm,25.46821922799724,C,Hot,True,False
S073,2023-04-15,41.93563527633755,inch,43.45742678771117,c,Hot,True,False
S341,2023-04-25,38.08995472393789,inch,31.57890462782561,C,Hot,True,False
S110,2023-11-06,2.769020315560927, INCH,10.570933513314683, celsius ,Cool,False,False
S221,2023-02-21,36.19079647066037,MM,19.498967581194123, celsius ,Warm,False,False
S009,2023-09-26,25.017780195064503,,20.662053833985755,c,Warm,False,False
S397,2023-12-15,20.094544948528597,inch,36.54724965705209,Celsius,Hot,True,False
S375,2023-09-12,27.220837721449172,mm,33.27559772712839, celsius ,Hot,True,False
S022,2023-07-26,13.32862742229426, INCH,34.27416724718837,Celsius,Hot,True,False
S099,2023-03-16,15.428187134790155,inch,40.28566751903942,c,Hot,True,False
S170,2023-06-07,24.440670260072235,,10.012640046711647,C,Cool,False,False
S190,2023-09-12,49.11051171474527,mm,42.114242898248094,c,Hot,True,False
S106,2023-08-20,25.017780195064503,MM,22.403980562359976, celsius ,Warm,False,False
S320,2023-10-18,18.19585719846405,,12.77510202247635,c,Cool,False,False
S382,2023-02-04,48.08771746893155, INCH,22.65552548880121, celsius ,Warm,False,False
S351,2023-07-02,2.5318855868788903,,23.958373705427, celsius ,Warm,False,False
S344,2023-12-18,30.216544772304594, INCH,39.11648559069502,Celsius,Hot,True,False
S148,2023-06-05,22.012667709437405,mm,16.025025132018065, celsius ,Warm,False,False
S337,2023-04-18,24.385662097408225,,23.773845709699383,c,Warm,False,False
S220,2023-09-06,48.28007837709756,mm,15.710738460303324, celsius ,Warm,False,False
S185,2023-10-20,17.630177278539772,inch,31.558277948771277, celsius ,Hot,True,False
S193,2023-02-20,38.92481120354103,MM,29.75283093885645,c,Hot,True,False
S361,2023-01-06,30.36061519476015,mm,44.140037774921936, celsius ,Hot,True,False
S180,2023-05-20,39.09763200246163,mm,25.68280540496656,C,Hot,True,False
S355,2023-02-02,45.92297541009679,MM,13.705994562791954,Celsius,Cool,False,False
S006,2023-06-11,6.041394519239779, INCH,42.17347243062554,Celsius,Hot,True,False
S009,2023-02-17,31.23459011125105,inch,30.08918284298704, celsius ,Hot,True,False
S061,2023-11-01,22.64150316436975, INCH,17.50264017193398,C,Warm,False,False
S163,2023-10-03,4.21537972029769,inch,18.82549707166145,Celsius,Warm,False,False
S316,2023-07-02,18.424613235391853,mm,37.17958497333848, celsius ,Hot,True,False
S182,2023-10-16,45.8536379516784,mm,20.91462693186041, celsius ,Warm,False,False
S035,2023-05-25,8.387446541380484,MM,15.979173347236546,C,Warm,False,False
S303,2023-07-04,23.642299385133853,inch,31.89298464372332,c,Hot,True,False
S087,2023-10-25,12.382008843450093,MM,29.349429404662413,c,Hot,True,False
S266,2023-08-06,38.89417668950088,MM,13.808595248847718,c,Cool,False,False
S183,2023-01-08,6.485456044003146,inch,17.730958411364007,Celsius,Warm,False,False
S204,2023-03-28,41.59520232757548,,31.490659405070502,c,Hot,True,False
S372,2023-10-15,38.89505044427255,inch,27.364278971436075, celsius ,Hot,True,False
S133,2023-05-03,25.017780195064503,,22.19737322366289,C,Warm,False,False
S245,2023-07-22,0.2254602096469549,mm,10.463355785476946,C,Cool,False,False
S277,2023-02-20,23.25871517518937,MM,42.25052191210861,Celsius,Hot,True,False
S346,2023-06-28,9.781219457679496,mm,40.6955083224853,Celsius,Hot,True,False
S237,2023-09-26,22.66351051465761,inch,15.421850722517677,Celsius,Warm,False,False
S148,2023-10-18,43.94959886143607,mm,42.99295675262959,Celsius,Hot,True,False
S187,2023-09-01,46.36889788206057,mm,44.81478297029632,Celsius,Hot,True,False
S021,2023-10-22,17.6680537031836,mm,16.336384980071944,c,Warm,False,False
S090,2023-03-31,40.38537573564439,MM,43.65182210691179, celsius ,Hot,True,False
S215,2023-11-25,48.47830306359901,,21.75133769324356,Celsius,Warm,False,False
S369,2023-05-05,21.97854757025784,mm,43.02284476065592,C,Hot,True,False
S051,2023-12-02,40.97816051302576, INCH,16.175900872102293,c,Warm,False,False
S153,2023-04-08,13.018810752774137, INCH,29.43493654964113, celsius ,Hot,True,False
S394,2023-04-26,42.68449273395495,mm,19.301406931630723, celsius ,Warm,False,False
S214,2023-09-26,40.65717405462609, INCH,39.67439316214782,c,Hot,True,False
S339,2023-10-02,39.31018736281337, INCH,30.12748250180441,C,Hot,True,False
S137,2023-04-10,5.5490137261195285,MM,12.012738247861272, celsius ,Cool,False,False
S071,2023-02-11,21.650955567004903,mm,44.05137366191136,c,Hot,True,False
S245,2023-01-25,45.82995435270229, INCH,29.207742686111494,Celsius,Hot,True,False
S216,2023-04-04,4.196131874423142,,34.025140036907004,Celsius,Hot,True,False
S127,2023-10-02,25.017780195064503,MM,42.13116865367089,c,Hot,True,False
S072,2023-05-19,42.59266745423877,,31.83025058463155, celsius ,Hot,True,False
S226,2023-02-07,18.765178204436083,,22.21731054630628, celsius ,Warm,False,False
S246,2023-12-24,6.097893883179129,MM,14.099700751950143,Celsius,Cool,False,False
S038,2023-01-24,18.05073037444408,,26.229059016162893,c,Hot,True,False
S117,2023-10-20,10.383047391190535,mm,43.04220108080097,C,Hot,True,False
S364,2023-05-17,6.080051645260475,mm,19.451312205469243, celsius ,Warm,False,False
S351,2023-02-02,45.01433788220402,inch,16.591308871012608,C,Warm,False,False
S319,2023-11-15,28.097939456591725,mm,31.12347672551484, celsius ,Hot,True,False
S157,2023-01-04,25.017780195064503,MM,16.924267001218638,Celsius,Warm,False,False
S228,2023-01-20,25.017780195064503,,35.13534034618739, celsius ,Hot,True,False
S172,2023-01-27,19.38611638140588,inch,37.202768319284985,C,Hot,True,False
S301,2023-02-28,22.36238443860097,,25.86223505534352,Celsius,Hot,True,False
S016,2023-05-20,4.934331038393852, INCH,25.98408912245791,C,Hot,True,False
S320,2023-08-13,24.91285843785715,MM,34.103691017728394, celsius ,Hot,True,False
S037,2023-05-28,20.775299187866757,mm,39.62542900518664, celsius ,Hot,True,False
S265,2023-07-02,40.617590353458425,,28.945596005761207,c,Hot,True,False
S183,2023-05-14,25.8124642086003,inch,23.41146971316884,C,Warm,False,False
S156,2023-11-02,13.587721458059814,mm,26.7349880134985,C,Hot,True,False
S137,2023-11-12,40.64344713976746,mm,20.741205837400784,c,Warm,False,False
S330,2023-05-23,41.26055131093607,mm,20.730747091861492,C,Warm,False,False
S209,2023-08-04,1.4763353009273283,MM,16.630961984697713,Celsius,Warm,False,False
S051,2023-01-17,27.404724985866896,mm,12.943555964394688, celsius ,Cool,False,False
S288,2023-08-21,23.650843437614704,inch,11.262802439713978,C,Cool,False,False
S088,2023-07-02,37.92009264300863,inch,37.80904074358702,Celsius,Hot,True,False
S136,2023-09-22,5.640059672580228,mm,21.0151150127396,C,Warm,False,False
S322,2023-02-02,1.548513083604125,inch,14.352352114321246,Celsius,Cool,False,False
S179,2023-06-10,39.891905574630165,,40.68390460255732,c,Hot,True,False
S329,2023-09-16,15.85637417131252,MM,28.46786424082432, celsius ,Hot,True,False
S033,2023-06-04,25.017780195064503,MM,13.236356578133703,Celsius,Cool,False,False
S275,2023-09-14,35.80234813337194,,25.38172136543171,C,Hot,True,False
S206,2023-07-13,25.017780195064503,,14.273812983574292,Celsius,Cool,False,False
S353,2023-06-24,41.02768166549281, INCH,40.06999670015112, celsius ,Hot,True,False
S212,2023-02-07,8.916278248974564,MM,42.95848888969706,c,Hot,True,False
S256,2023-04-30,49.06186406607754,mm,43.99756186317418,C,Hot,True,False
S334,2023-04-18,40.75869211731939,MM,25.6005048708664,C,Hot,True,False
S030,2023-01-16,41.40556595119441, INCH,19.062853797185983, celsius ,Warm,False,False
S347,2023-10-27,25.017780195064503,MM,35.114544985742384,C,Hot,True,False
S082,2023-12-02,1.9720857717732243, INCH,24.48213320181283,c,Warm,False,False
S236,2023-01-27,40.902158275338216,inch,32.971768751177564,c,Hot,True,False
S388,2023-12-11,25.017780195064503,mm,32.263805858690745,c,Hot,True,False
S361,2023-08-28,37.28809693805442,,10.078859048986702,c,Cool,False,False
S253,2023-11-20,11.263528577459608, INCH,32.69349744990457, celsius ,Hot,True,False
S118,2023-06-17,41.645715139959606,,35.87101394791972, celsius ,Hot,True,False
S400,2023-11-07,25.017780195064503,inch,23.962005974647266,c,Warm,False,False
S199,2023-07-19,19.97161050130522, INCH,28.760297111960305,C,Hot,True,False
S287,2023-12-29,12.988742251054486,MM,34.274735554024275, celsius ,Hot,True,False
S221,2023-07-06,13.278150946886305,mm,41.1713525808546,c,Hot,True,False
S320,2023-05-18,37.89963783649644, INCH,44.8296885609367, celsius ,Hot,True,False
S215,2023-09-08,14.42955824691185,mm,10.870159099955064,C,Cool,False,False
S114,2023-08-08,25.017780195064503,mm,11.544656555403762,c,Cool,False,False
S121,2023-07-08,13.071391009028403,,22.119730229202663,c,Warm,False,False
S230,2023-06-12,25.017780195064503,,44.570571610817865, celsius ,Hot,True,False
